customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type
2802,51,Low,Mass,Sports administrator,Machakos,Low,19451,School Fees,App,10700,Education
2803,18,High,Affluent,Chief Executive Officer,Nakuru,Medium,183130,Electronics,Branch,10018,Gadget
2804,72,Low,Mass,Exercise physiologist,Naivasha,Medium,181452,Travel,USSD,9458,Travel
2805,72,Medium,Mass,Animal nutritionist,Naivasha,High,157027,School Fees,Branch,6868,Education
2806,43,Low,Affluent,Health physicist,Naivasha,Medium,273020,Travel,App,5894,Travel
2807,60,High,SME,Lobbyist,Machakos,High,238164,School Fees,Branch,2295,Education
2808,27,Low,SME,Armed forces training and education officer,Mombasa,Low,72295,Travel,App,5939,Travel
2809,47,High,Mass,Management consultant,Mombasa,Medium,129190,Bills,App,1449,Life
2810,67,High,Affluent,"Investment banker, corporate",Thika,Medium,215658,Groceries,Branch,12597,Medical
2811,35,Low,Mass,Intelligence analyst,Thika,Medium,49102,Electronics,USSD,10172,Gadget
2812,34,High,Mass,"Horticulturist, amenity",Eldoret,High,145273,School Fees,App,8021,Education
2813,43,Medium,Affluent,Fitness centre manager,Mombasa,Low,47220,Travel,USSD,13441,Travel
2814,25,High,SME,Armed forces logistics/support/administrative officer,Machakos,High,207083,School Fees,USSD,5712,Education
2815,64,Medium,Mass,"Engineer, control and instrumentation",Kisumu,High,5148,School Fees,Internet Banking,3468,Education
2816,57,Medium,SME,"Conservator, furniture",Nairobi,Medium,90546,Travel,Internet Banking,9230,Travel
2817,66,High,Mass,"Teacher, adult education",Nairobi,High,103427,Travel,USSD,11290,Travel
2818,29,Medium,Affluent,Banker,Naivasha,Low,214669,Bills,Branch,13678,Gadget
2819,44,Medium,Affluent,Toxicologist,Naivasha,High,69133,Bills,Internet Banking,13109,Motor
2820,25,Low,SME,Automotive engineer,Thika,Medium,76587,Bills,Internet Banking,6093,Life
2821,42,Medium,Mass,Community development worker,Thika,Medium,144703,Electronics,Branch,13026,Gadget
2822,63,Medium,Affluent,Child psychotherapist,Eldoret,Low,275192,Travel,USSD,11491,Travel
2823,21,Medium,Mass,Visual merchandiser,Thika,High,290510,Bills,USSD,6639,Motor
2824,50,Medium,Mass,Neurosurgeon,Mombasa,High,276903,Groceries,USSD,10544,Motor
2825,18,Medium,SME,Systems analyst,Eldoret,High,296710,Travel,Branch,13179,Travel
2826,36,High,Mass,Clinical cytogeneticist,Mombasa,High,256360,School Fees,Branch,8334,Education
2827,48,Medium,Mass,"Research officer, trade union",Kisumu,High,268882,School Fees,Internet Banking,12161,Education
2828,33,High,SME,Camera operator,Eldoret,High,130157,Electronics,Branch,2110,Gadget
2829,31,High,Affluent,Insurance claims handler,Nairobi,Low,4769,Groceries,Internet Banking,640,Life
2830,70,High,Mass,Clinical psychologist,Kisumu,Low,155440,Groceries,Internet Banking,4771,Medical
2831,65,Low,Mass,Legal executive,Nyeri,High,245518,School Fees,Branch,9053,Education
2832,22,Low,Affluent,Government social research officer,Thika,High,107543,School Fees,Branch,13981,Education
2833,58,High,SME,"Education officer, environmental",Mombasa,High,156520,Groceries,Branch,9872,Medical
2834,43,Low,Affluent,Psychiatric nurse,Kisumu,Medium,58589,School Fees,Branch,3098,Education
2835,79,Medium,Mass,Insurance account manager,Meru,Medium,116296,Bills,Internet Banking,12802,Medical
2836,45,High,Mass,Civil Service fast streamer,Machakos,High,214239,School Fees,Branch,6834,Education
2837,19,High,SME,Television production assistant,Kisumu,Medium,75365,Electronics,Branch,14727,Gadget
2838,67,High,SME,Maintenance engineer,Naivasha,High,51206,School Fees,App,10464,Education
2839,23,Low,Affluent,Museum/gallery conservator,Nakuru,High,21300,Bills,Internet Banking,3959,Motor
2840,26,Low,SME,"Engineer, petroleum",Naivasha,High,190890,Electronics,USSD,1798,Gadget
2841,50,Low,Affluent,Make,Eldoret,High,275315,Bills,Branch,9600,Motor
2842,58,Medium,Affluent,Clothing/textile technologist,Mombasa,High,265985,Travel,USSD,1227,Travel
2843,42,Low,Mass,Optometrist,Thika,High,288619,Electronics,Internet Banking,2365,Gadget
2844,65,High,Affluent,English as a second language teacher,Nairobi,Medium,219666,School Fees,App,6463,Education
2845,30,Low,Affluent,Community development worker,Thika,Low,289904,School Fees,Branch,13680,Education
2846,26,Low,SME,"Surveyor, hydrographic",Nairobi,High,240604,Groceries,USSD,13798,Motor
2847,70,Low,SME,"Designer, textile",Kisumu,Medium,243718,Bills,Branch,13363,Medical
2848,30,Low,Mass,Operations geologist,Nyeri,Medium,187096,Electronics,USSD,9338,Gadget
2849,48,High,Mass,Early years teacher,Naivasha,High,91949,Electronics,App,14677,Gadget
2850,58,Low,Mass,Chartered certified accountant,Mombasa,Medium,248678,Groceries,Internet Banking,13742,Medical
2851,28,High,Affluent,"Research officer, trade union",Meru,High,196095,Travel,App,8283,Travel
2852,21,Low,SME,Office manager,Kisumu,Medium,196152,Groceries,USSD,7104,Motor
2853,51,Medium,Affluent,Chartered loss adjuster,Kisumu,Medium,200562,Bills,Internet Banking,9647,Education
2854,78,Medium,Mass,Scientific laboratory technician,Naivasha,High,127723,Bills,App,9165,Medical
2855,55,High,SME,Curator,Nairobi,Low,296990,Electronics,App,7827,Gadget
2856,63,High,Affluent,"Scientist, research (life sciences)",Eldoret,High,83178,Travel,App,1043,Travel
2857,21,Medium,SME,Materials engineer,Nyeri,Low,2177,Electronics,USSD,4147,Gadget
2858,55,Medium,Affluent,"Librarian, public",Kisumu,Medium,277105,School Fees,Branch,14203,Education
2859,36,Low,Mass,"Psychologist, forensic",Nairobi,Low,56755,Bills,Branch,1322,Medical
2860,23,Medium,Affluent,Leisure centre manager,Naivasha,High,92667,Travel,App,10045,Travel
2861,51,High,Affluent,Osteopath,Nyeri,High,128630,Groceries,Branch,13452,Life
2862,35,High,Mass,Clinical molecular geneticist,Naivasha,Medium,278006,Travel,Internet Banking,10435,Travel
2863,30,Medium,Mass,Housing manager/officer,Meru,Low,30939,School Fees,Internet Banking,8812,Education
2864,58,High,Affluent,Media buyer,Naivasha,High,279279,Groceries,USSD,1685,Medical
2865,40,Low,Affluent,"Scientist, biomedical",Nakuru,Medium,176796,Electronics,Internet Banking,3549,Gadget
2866,36,Low,Affluent,Site engineer,Kisumu,Low,270271,School Fees,App,7698,Education
2867,62,Medium,Mass,Dramatherapist,Thika,Medium,199701,Electronics,USSD,4060,Gadget
2868,28,High,Mass,Chief Marketing Officer,Thika,High,168054,Electronics,Branch,11004,Gadget
2869,18,Medium,Mass,Learning disability nurse,Mombasa,Medium,295152,Bills,Internet Banking,6020,Motor
2870,41,High,SME,"Chemist, analytical",Naivasha,Medium,189499,Groceries,Internet Banking,1791,Life
2871,79,High,SME,"Sales professional, IT",Nairobi,High,251973,Bills,Branch,13590,Medical
2872,71,High,Mass,Intelligence analyst,Meru,High,274555,School Fees,Internet Banking,7027,Education
2873,24,Low,SME,Land/geomatics surveyor,Mombasa,Medium,150221,School Fees,Internet Banking,11245,Education
2874,42,High,SME,"Investment banker, corporate",Kisumu,Low,51798,Groceries,App,5617,Life
2875,38,Low,Affluent,"Engineer, manufacturing",Thika,Low,116428,School Fees,App,10525,Education
2876,32,High,Affluent,"Scientist, biomedical",Naivasha,High,226954,Groceries,Internet Banking,3247,Life
2877,18,Medium,Affluent,Forensic psychologist,Nairobi,Medium,110728,Electronics,App,6522,Gadget
2878,29,Low,SME,"Production assistant, television",Kisumu,High,165501,Bills,App,2179,Motor
2879,75,Low,SME,Print production planner,Thika,Low,238433,School Fees,Branch,11477,Education
2880,24,Low,Affluent,"Librarian, academic",Nakuru,High,271579,Groceries,App,944,Motor
2881,32,Medium,Affluent,"Scientist, audiological",Eldoret,Medium,296360,Electronics,Branch,14486,Gadget
2882,38,Low,Mass,Tree surgeon,Kisumu,High,290383,Groceries,Internet Banking,10572,Motor
2883,36,Medium,SME,Child psychotherapist,Machakos,Low,41114,Travel,Branch,8664,Travel
2884,77,High,Affluent,Film/video editor,Nairobi,Medium,155805,School Fees,Internet Banking,11556,Education
2885,46,High,Affluent,Food technologist,Nyeri,Low,131916,Travel,USSD,12598,Travel
2886,42,Medium,Affluent,"Psychologist, clinical",Naivasha,Medium,18954,Electronics,Branch,1255,Gadget
2887,50,Low,SME,"Conservator, furniture",Mombasa,Low,114822,Travel,Branch,9350,Travel
2888,66,Low,Affluent,Medical illustrator,Machakos,Low,53209,Electronics,App,1541,Gadget
2889,49,Medium,Affluent,Art gallery manager,Kisumu,Medium,161722,Groceries,Internet Banking,14567,Medical
2890,66,High,Affluent,"Conservation officer, historic buildings",Nakuru,High,225635,School Fees,App,10513,Education
2891,52,Medium,Affluent,Drilling engineer,Mombasa,Medium,290210,School Fees,Internet Banking,13383,Education
2892,61,Low,Affluent,Regulatory affairs officer,Eldoret,Low,222834,Groceries,USSD,11884,Medical
2893,55,Low,Mass,Financial planner,Meru,Medium,108178,Travel,App,13827,Travel
2894,43,Low,Affluent,Fine artist,Nakuru,Medium,30076,Bills,App,10914,Motor
2895,28,Low,Mass,Nutritional therapist,Naivasha,High,167317,Bills,USSD,1415,Motor
2896,52,High,SME,Ophthalmologist,Machakos,Low,183115,Groceries,App,9092,Life
2897,25,High,SME,Community education officer,Nyeri,Medium,278248,Travel,Internet Banking,13976,Travel
2898,63,High,SME,Chemical engineer,Nairobi,High,36067,Bills,App,2354,Medical
2899,31,Low,SME,Market researcher,Thika,High,18976,School Fees,App,8903,Education
2900,27,Low,SME,"Engineer, energy",Eldoret,Low,5328,Bills,USSD,6207,Gadget
2901,19,Low,Affluent,Research scientist (life sciences),Nyeri,Low,167421,Electronics,App,13463,Gadget
2902,63,Medium,Affluent,Phytotherapist,Nyeri,High,179677,School Fees,Internet Banking,5400,Education
2903,26,Low,SME,IT technical support officer,Nairobi,Low,21332,Travel,App,6608,Travel
2904,20,High,Affluent,Chiropodist,Meru,Low,212118,Travel,App,14257,Travel
2905,38,High,Mass,"Engineer, site",Nyeri,Low,126676,Electronics,App,666,Gadget
2906,43,High,Mass,Furniture conservator/restorer,Naivasha,High,128757,Travel,App,4694,Travel
2907,25,Medium,Affluent,Counsellor,Nairobi,Medium,166507,Electronics,USSD,5532,Gadget
2908,65,High,SME,Diplomatic Services operational officer,Mombasa,Medium,222429,Travel,USSD,5164,Travel
2909,19,Medium,SME,Animal nutritionist,Nakuru,Low,28189,Bills,Internet Banking,8693,Motor
2910,23,Medium,Mass,"Embryologist, clinical",Nyeri,High,27919,School Fees,Internet Banking,1925,Education
2911,45,Medium,Affluent,Health promotion specialist,Meru,Low,132757,School Fees,Internet Banking,9639,Education
2912,70,Low,Mass,Scientific laboratory technician,Mombasa,Medium,261698,School Fees,Internet Banking,10812,Education
2913,46,Low,Affluent,Further education lecturer,Nairobi,High,59941,Electronics,Branch,6441,Gadget
2914,43,High,SME,Communications engineer,Nairobi,Medium,134292,Travel,Branch,6156,Travel
2915,42,High,Mass,"Designer, ceramics/pottery",Meru,Medium,182774,Bills,App,7759,Life
2916,29,Medium,Affluent,"Buyer, retail",Nairobi,Medium,190219,Bills,Internet Banking,1398,Education
2917,22,Low,SME,Environmental consultant,Nakuru,High,28199,Electronics,Branch,12322,Gadget
2918,51,High,Affluent,Financial manager,Eldoret,High,6218,Travel,App,11401,Travel
2919,65,High,SME,"Engineer, land",Thika,Medium,33890,Electronics,Branch,4959,Gadget
2920,54,Low,Affluent,Astronomer,Thika,High,201035,School Fees,App,8583,Education
2921,32,Medium,Mass,Event organiser,Kisumu,Low,266863,School Fees,USSD,6867,Education
2922,61,High,Affluent,Diagnostic radiographer,Naivasha,High,237923,Bills,App,1485,Medical
2923,53,High,Mass,Museum education officer,Machakos,High,166239,Bills,Internet Banking,1535,Life
2924,32,Low,Mass,Musician,Nairobi,Medium,14792,Electronics,Internet Banking,6276,Gadget
2925,60,Low,Mass,Technical author,Meru,Low,57394,Travel,USSD,10086,Travel
2926,65,Medium,SME,"Copywriter, advertising",Thika,Low,93182,Electronics,USSD,1273,Gadget
2927,40,Medium,Mass,Planning and development surveyor,Nairobi,High,17896,Travel,Internet Banking,5640,Travel
2928,23,High,Mass,Museum education officer,Meru,Low,232722,Bills,App,14689,Life
2929,63,Medium,Mass,Medical physicist,Nakuru,High,70010,Electronics,App,8783,Gadget
2930,67,High,SME,Aid worker,Meru,Medium,227386,Electronics,Branch,9983,Gadget
2931,61,High,Affluent,Medical sales representative,Nyeri,Low,122018,Bills,USSD,8729,Medical
2932,76,Low,SME,Prison officer,Eldoret,Low,208152,School Fees,App,5447,Education
2933,60,High,SME,Health physicist,Thika,Low,50742,School Fees,App,13591,Education
2934,62,Low,Affluent,Bookseller,Meru,Low,42850,Electronics,USSD,12993,Gadget
2935,38,High,Affluent,Film/video editor,Thika,Low,164865,Groceries,USSD,12694,Life
2936,40,High,Mass,Animal nutritionist,Nairobi,Medium,197046,Electronics,App,1986,Gadget
2937,60,High,Mass,Secretary/administrator,Nairobi,High,8632,Travel,App,3794,Travel
2938,72,Medium,Affluent,"Nurse, mental health",Mombasa,High,287468,Travel,Branch,2037,Travel
2939,33,Medium,Affluent,"Designer, furniture",Mombasa,Medium,218305,Electronics,App,852,Gadget
2940,64,Low,SME,"Engineer, control and instrumentation",Thika,Medium,264638,Electronics,USSD,8499,Gadget
2941,70,High,SME,"Solicitor, Scotland",Nyeri,Medium,190648,Groceries,Internet Banking,10107,Medical
2942,77,Low,SME,Amenity horticulturist,Nyeri,High,268829,Bills,App,2554,Medical
2943,32,Low,Affluent,Secondary school teacher,Eldoret,Medium,41780,Groceries,Internet Banking,4844,Travel
2944,42,High,Mass,Fitness centre manager,Naivasha,Low,243980,Groceries,Branch,3570,Life
2945,53,Medium,SME,Health service manager,Machakos,High,82548,Bills,USSD,2283,Motor
2946,28,Medium,SME,Archaeologist,Nyeri,Medium,91758,Travel,App,13348,Travel
2947,68,Low,Affluent,Paediatric nurse,Nyeri,Low,86090,Bills,Internet Banking,12308,Medical
2948,32,Medium,SME,Advertising account planner,Nyeri,High,147074,Bills,Branch,13063,Motor
2949,21,High,Affluent,Adult guidance worker,Nyeri,Low,21723,Groceries,Branch,11123,Life
2950,38,High,Mass,Clinical research associate,Kisumu,Medium,4956,Bills,App,3882,Life
2951,30,Medium,SME,Counselling psychologist,Meru,Medium,180067,Groceries,App,2120,Gadget
2952,39,Medium,SME,Software engineer,Nairobi,Low,109975,Electronics,Branch,4251,Gadget
2953,36,Low,SME,"Horticulturist, commercial",Kisumu,Medium,169633,Electronics,USSD,13844,Gadget
2954,51,Medium,Affluent,Risk manager,Mombasa,Low,74399,Groceries,Branch,7330,Life
2955,31,Low,Affluent,"Designer, interior/spatial",Thika,Medium,265550,Electronics,USSD,13519,Gadget
2956,78,High,Mass,Corporate treasurer,Nairobi,High,147430,Travel,App,6222,Travel
2957,21,High,Affluent,Pharmacologist,Machakos,Medium,295310,Groceries,App,12209,Life
2958,65,High,SME,Museum/gallery curator,Nyeri,High,259925,Bills,USSD,8756,Medical
2959,70,Medium,SME,Amenity horticulturist,Nyeri,High,142365,Groceries,Branch,13022,Medical
2960,69,Medium,Affluent,Higher education lecturer,Kisumu,Low,215532,Electronics,Branch,4496,Gadget
2961,63,Medium,Mass,Cartographer,Thika,Medium,192196,School Fees,Branch,5070,Education
2962,44,Low,Affluent,"Designer, fashion/clothing",Mombasa,Low,178246,Groceries,USSD,13763,Gadget
2963,46,Low,Affluent,Furniture designer,Eldoret,Medium,90205,Groceries,USSD,2357,Education
2964,64,Low,SME,"Scientist, research (maths)",Mombasa,High,251302,Groceries,Branch,10043,Medical
2965,45,High,SME,Medical laboratory scientific officer,Naivasha,Medium,30540,Travel,Internet Banking,8398,Travel
2966,52,Low,SME,Haematologist,Eldoret,Low,36174,School Fees,USSD,2963,Education
2967,25,Medium,Affluent,Hospital doctor,Machakos,Low,49054,Bills,App,6517,Medical
2968,33,Medium,Affluent,Risk analyst,Thika,High,110608,Groceries,Internet Banking,4474,Motor
2969,59,High,Mass,Clinical research associate,Machakos,High,57166,Bills,Branch,3251,Medical
2970,53,Medium,SME,Archivist,Meru,Low,123653,School Fees,USSD,2398,Education
2971,47,Medium,Mass,"Nurse, learning disability",Naivasha,High,100408,Bills,Internet Banking,9452,Motor
2972,35,Medium,SME,Television production assistant,Nairobi,High,209863,School Fees,USSD,14883,Education
2973,19,Low,Mass,Product manager,Meru,Low,263846,Bills,USSD,12361,Motor
2974,66,Low,SME,Passenger transport manager,Meru,Low,200745,Travel,Internet Banking,14331,Travel
2975,30,Medium,Affluent,Emergency planning/management officer,Nyeri,Low,62855,Groceries,Branch,11928,Life
2976,21,Medium,SME,Geophysical data processor,Mombasa,Low,156110,Bills,Branch,7742,Medical
2977,43,Medium,Mass,Structural engineer,Mombasa,Low,110562,Travel,USSD,4110,Travel
2978,42,Medium,Mass,Database administrator,Naivasha,High,117065,Travel,App,6511,Travel
2979,47,Low,SME,Network engineer,Eldoret,Medium,170704,Travel,USSD,13213,Travel
2980,28,High,Affluent,Plant breeder/geneticist,Eldoret,Medium,80738,Electronics,Branch,5904,Gadget
2981,24,Medium,SME,Bookseller,Nairobi,Medium,157161,School Fees,Branch,3909,Education
2982,48,Low,Affluent,Charity officer,Thika,High,144398,Travel,USSD,12617,Travel
2983,61,Medium,SME,Solicitor,Machakos,Low,247698,Electronics,USSD,8141,Gadget
2984,27,High,Affluent,"Presenter, broadcasting",Nakuru,High,18662,Bills,Branch,11893,Life
2985,56,Low,SME,Podiatrist,Kisumu,Low,65974,Bills,Internet Banking,5291,Medical
2986,30,Low,SME,Careers adviser,Nyeri,High,215341,Travel,Internet Banking,12843,Travel
2987,48,High,Affluent,Occupational hygienist,Nyeri,High,176356,Electronics,App,9365,Gadget
2988,24,High,Affluent,Tax adviser,Nairobi,High,8619,School Fees,Branch,7792,Education
2989,73,Low,SME,Ranger/warden,Nakuru,Medium,234560,Bills,Internet Banking,1519,Medical
2990,66,High,Mass,Interpreter,Mombasa,High,91535,Bills,Branch,4928,Medical
2991,59,Medium,Affluent,"Pharmacist, community",Eldoret,High,33376,Groceries,Internet Banking,11477,Medical
2992,78,High,Mass,Control and instrumentation engineer,Nyeri,High,55662,School Fees,USSD,6456,Education
2993,59,High,Mass,Jewellery designer,Nairobi,High,189003,Bills,App,750,Medical
2994,73,Low,Mass,Health visitor,Meru,High,37845,Travel,Internet Banking,6501,Travel
2995,53,High,Mass,"Runner, broadcasting/film/video",Meru,High,105594,School Fees,USSD,14354,Education
2996,37,Low,SME,Musician,Eldoret,Low,145927,Bills,Internet Banking,12428,Life
2997,21,Medium,Affluent,Water engineer,Nairobi,High,192208,School Fees,App,9768,Education
2998,71,High,SME,"Engineer, electrical",Kisumu,Low,237699,Travel,USSD,7480,Travel
2999,24,High,SME,Learning mentor,Naivasha,Low,136018,Travel,USSD,3126,Travel
3000,71,Low,SME,Immigration officer,Eldoret,High,130798,Groceries,Branch,2597,Medical
3001,18,Low,SME,"Runner, broadcasting/film/video",Meru,High,128097,School Fees,USSD,3190,Education
3002,61,High,SME,Ergonomist,Nakuru,Medium,166808,Bills,USSD,9388,Medical
3003,73,Low,Affluent,Metallurgist,Eldoret,Medium,160359,School Fees,Internet Banking,13793,Education
3004,62,High,SME,Veterinary surgeon,Kisumu,Low,89861,Electronics,Branch,12303,Gadget
3005,59,Medium,SME,Land,Machakos,Medium,15118,Bills,Branch,7031,Medical
3006,64,High,SME,Adult guidance worker,Kisumu,Medium,258968,Bills,USSD,2938,Medical
3007,76,Medium,Mass,"Librarian, public",Thika,Medium,233509,Groceries,Internet Banking,4433,Medical
3008,30,Medium,SME,Building services engineer,Naivasha,Medium,263960,Electronics,USSD,13948,Gadget
3009,72,Low,Affluent,Statistician,Mombasa,Medium,261144,Travel,Branch,5733,Travel
3010,39,Low,Affluent,"Designer, television/film set",Naivasha,Medium,268572,Electronics,App,581,Gadget
3011,71,Low,Affluent,"Accountant, chartered management",Kisumu,High,52782,Bills,Branch,13141,Medical
3012,38,Low,Mass,Ranger/warden,Kisumu,Medium,113825,Electronics,App,5267,Gadget
3013,39,High,Affluent,Logistics and distribution manager,Eldoret,Low,61515,Bills,App,2249,Life
3014,45,Medium,Mass,Chief of Staff,Nakuru,Medium,268646,Bills,USSD,1564,Medical
3015,26,High,Affluent,Software engineer,Nyeri,Medium,152632,Travel,App,2265,Travel
3016,43,Medium,Mass,Advertising account executive,Naivasha,Medium,221544,School Fees,USSD,8324,Education
3017,26,Medium,Affluent,Nature conservation officer,Kisumu,Medium,132885,Groceries,USSD,13728,Travel
3018,32,Medium,SME,Commercial art gallery manager,Meru,Low,141387,Groceries,USSD,1298,Medical
3019,27,High,Affluent,Chartered public finance accountant,Nairobi,High,172595,Groceries,App,5503,Life
3020,41,Low,Affluent,"Sound technician, broadcasting/film/video",Mombasa,Low,184738,Electronics,Internet Banking,9606,Gadget
3021,75,High,Affluent,Community pharmacist,Meru,Low,260433,Bills,Branch,649,Medical
3022,74,Medium,SME,"Accountant, chartered certified",Machakos,High,15077,Groceries,Internet Banking,13719,Medical
3023,78,High,Mass,"Psychologist, occupational",Naivasha,Low,182153,School Fees,App,10799,Education
3024,59,Medium,Mass,Public relations officer,Meru,Low,276971,Bills,App,8077,Medical
3025,25,Low,SME,Travel agency manager,Eldoret,Medium,229695,School Fees,USSD,3043,Education
3026,41,Low,SME,Press sub,Kisumu,High,77254,School Fees,Internet Banking,5785,Education
3027,33,High,Mass,Public relations account executive,Mombasa,High,157869,Bills,Internet Banking,13078,Life
3028,66,Low,Mass,"Engineer, drilling",Thika,Low,121895,Electronics,Internet Banking,12819,Gadget
3029,43,Medium,Mass,Civil Service administrator,Mombasa,High,226246,Travel,USSD,5115,Travel
3030,44,Medium,Mass,"Teacher, special educational needs",Machakos,High,232128,Travel,Branch,4131,Travel
3031,54,Low,Mass,"Engineer, building services",Eldoret,High,264368,School Fees,USSD,774,Education
3032,21,Low,SME,Chief Operating Officer,Mombasa,High,39542,School Fees,Internet Banking,4968,Education
3033,67,Low,Mass,Banker,Thika,High,293038,School Fees,App,542,Education
3034,41,High,Mass,Clothing/textile technologist,Thika,Medium,116313,Travel,App,626,Travel
3035,36,High,Affluent,"Administrator, education",Machakos,Low,290546,School Fees,App,1869,Education
3036,53,Medium,SME,Photographer,Thika,High,100711,Bills,USSD,6075,Motor
3037,77,High,SME,"Production designer, theatre/television/film",Kisumu,Low,84968,Electronics,Internet Banking,13576,Gadget
3038,56,High,Mass,Planning and development surveyor,Machakos,High,217471,Bills,Internet Banking,1048,Medical
3039,27,Medium,Affluent,Medical laboratory scientific officer,Mombasa,High,100200,Electronics,App,11020,Gadget
3040,42,Medium,Affluent,Environmental consultant,Meru,High,22787,Electronics,Branch,7425,Gadget
3041,35,Low,Mass,"Psychologist, occupational",Thika,Medium,217036,School Fees,USSD,4401,Education
3042,36,Low,Affluent,"Lecturer, further education",Nairobi,High,195696,Travel,USSD,4085,Travel
3043,53,High,Mass,Hotel manager,Nakuru,Medium,258264,Electronics,Branch,4282,Gadget
3044,27,Medium,SME,Set designer,Nairobi,Medium,26357,School Fees,Internet Banking,1695,Education
3045,50,High,Affluent,Forensic scientist,Kisumu,Medium,75713,Bills,Internet Banking,2110,Life
3046,72,High,Mass,Community development worker,Nyeri,High,48977,Bills,Branch,2880,Medical
3047,67,Medium,Mass,Research scientist (physical sciences),Thika,Low,88973,Bills,App,7411,Medical
3048,22,Medium,Mass,Paramedic,Kisumu,Low,77124,Electronics,USSD,14116,Gadget
3049,64,Medium,SME,"Therapist, speech and language",Eldoret,Medium,12948,Groceries,Internet Banking,5985,Medical
3050,66,Medium,Affluent,"Producer, radio",Machakos,Medium,106401,Groceries,USSD,8705,Medical
3051,52,High,SME,Arts development officer,Machakos,Low,183861,Travel,Internet Banking,13609,Travel
3052,61,High,SME,Further education lecturer,Meru,Low,167736,Travel,Internet Banking,4482,Travel
3053,51,High,Affluent,Conference centre manager,Nakuru,Medium,277600,School Fees,App,13092,Education
3054,50,Medium,SME,"Psychotherapist, dance movement",Eldoret,High,51152,Electronics,Internet Banking,10166,Gadget
3055,72,Low,Mass,Advertising copywriter,Nakuru,Low,74613,Travel,App,4307,Travel
3056,38,High,Affluent,Astronomer,Naivasha,Medium,206857,Electronics,App,2195,Gadget
3057,34,Low,SME,Consulting civil engineer,Meru,Low,275103,Travel,Internet Banking,12914,Travel
3058,39,Low,Affluent,Chief Technology Officer,Thika,High,244524,Bills,App,4754,Motor
3059,65,Low,SME,Fish farm manager,Mombasa,High,260223,School Fees,Internet Banking,5926,Education
3060,54,Medium,Mass,Armed forces operational officer,Naivasha,Low,260483,Bills,App,10447,Motor
3061,32,Medium,SME,"Accountant, chartered certified",Kisumu,Low,85097,School Fees,USSD,7826,Education
3062,52,High,Affluent,Financial trader,Machakos,High,157645,Groceries,App,8656,Life
3063,45,High,SME,Special educational needs teacher,Kisumu,High,214118,Travel,Internet Banking,6473,Travel
3064,24,Medium,Mass,Health promotion specialist,Meru,Medium,48586,School Fees,Internet Banking,5844,Education
3065,49,Medium,Mass,"Engineer, manufacturing",Nairobi,Low,129066,Groceries,USSD,868,Motor
3066,28,Low,Mass,Arboriculturist,Thika,Low,219051,Travel,Internet Banking,7491,Travel
3067,27,Medium,SME,Scientific laboratory technician,Nyeri,Medium,298557,Electronics,Internet Banking,7832,Gadget
3068,26,Medium,Affluent,"Engineer, electronics",Naivasha,Low,127166,Groceries,App,7101,Life
3069,31,Medium,SME,Hospital pharmacist,Kisumu,Medium,154377,School Fees,USSD,2230,Education
3070,30,Medium,SME,Tourist information centre manager,Thika,High,116580,Travel,Branch,11118,Travel
3071,78,Low,SME,Magazine journalist,Nyeri,High,274996,Groceries,Internet Banking,2821,Medical
3072,74,High,Affluent,Historic buildings inspector/conservation officer,Kisumu,High,119235,Bills,Internet Banking,2939,Medical
3073,79,Low,Mass,Brewing technologist,Meru,Medium,256460,School Fees,Branch,12266,Education
3074,42,Medium,Mass,Fine artist,Thika,Medium,22924,Bills,Branch,12187,Medical
3075,19,Medium,Mass,"Designer, interior/spatial",Machakos,High,50011,Bills,App,13817,Motor
3076,52,High,Affluent,Petroleum engineer,Nakuru,Medium,112475,Bills,App,14783,Life
3077,24,High,SME,Location manager,Machakos,Medium,250552,School Fees,App,5681,Education
3078,38,High,SME,"Accountant, chartered public finance",Eldoret,High,190008,School Fees,Branch,10087,Education
3079,35,Low,SME,Airline pilot,Machakos,High,223272,Groceries,App,9084,Motor
3080,20,High,Affluent,Health service manager,Mombasa,Medium,64966,School Fees,Branch,7014,Education
3081,59,Medium,SME,Air cabin crew,Kisumu,Low,83929,Electronics,Internet Banking,1606,Gadget
3082,71,Medium,Affluent,Trading standards officer,Nyeri,Medium,122585,Travel,Internet Banking,743,Travel
3083,78,Medium,Mass,Gaffer,Nakuru,Low,91142,School Fees,USSD,6972,Education
3084,56,Low,Mass,Paediatric nurse,Nairobi,Low,257304,Electronics,App,7550,Gadget
3085,58,High,Affluent,Control and instrumentation engineer,Eldoret,High,60248,Electronics,Internet Banking,13542,Gadget
3086,66,High,Mass,Theatre stage manager,Kisumu,Medium,140634,Electronics,USSD,10958,Gadget
3087,28,High,Affluent,Broadcast presenter,Naivasha,Medium,196569,Bills,USSD,8720,Life
3088,56,High,SME,Insurance claims handler,Mombasa,Low,119729,Groceries,Internet Banking,14936,Medical
3089,41,Medium,Mass,Event organiser,Nairobi,Medium,125942,Travel,USSD,7153,Travel
3090,77,Low,Mass,Minerals surveyor,Mombasa,High,184538,School Fees,Branch,1914,Education
3091,63,High,SME,Operational researcher,Kisumu,Medium,13358,Bills,Internet Banking,9218,Medical
3092,36,Medium,SME,Hydrogeologist,Nyeri,High,165535,Travel,USSD,13281,Travel
