customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type
5963,47,High,Affluent,Television camera operator,Meru,Medium,108671,Electronics,Branch,14962,Travel
5964,62,High,Mass,Electronics engineer,Thika,High,55892,Groceries,USSD,10366,Motor
5965,49,Low,SME,"Nurse, learning disability",Mombasa,Low,141170,School Fees,App,3853,Motor
5966,45,Low,Affluent,"Designer, jewellery",Eldoret,Medium,184241,Groceries,USSD,6090,Life
5967,38,Medium,SME,"Sales professional, IT",Nyeri,Low,54432,Travel,App,14825,Gadget
5968,63,Medium,Affluent,Careers adviser,Kisumu,High,151689,Electronics,Internet Banking,12142,Life
5969,30,Low,Affluent,Chief Operating Officer,Kisumu,Low,73158,School Fees,Branch,11801,Medical
5970,44,Medium,SME,"Editor, film/video",Nyeri,Medium,76163,Electronics,USSD,1499,Travel
5971,53,Medium,Mass,Forensic psychologist,Nairobi,Low,133937,School Fees,Branch,9308,Medical
5972,24,Low,Mass,Electronics engineer,Nakuru,High,56111,Groceries,Internet Banking,1390,Education
5973,39,Low,Affluent,"Scientist, research (medical)",Naivasha,Low,113138,School Fees,Branch,4197,Gadget
5974,27,High,Affluent,Politician's assistant,Kisumu,High,299835,Electronics,Internet Banking,11210,Travel
5975,56,High,Mass,Ceramics designer,Naivasha,High,162916,Electronics,Branch,7504,Motor
5976,70,Low,SME,"Psychologist, educational",Thika,Low,55822,Travel,USSD,13455,Medical
5977,32,High,SME,Armed forces operational officer,Nairobi,High,59502,School Fees,USSD,12220,Gadget
5978,32,Medium,Mass,"Psychologist, counselling",Eldoret,High,41079,Groceries,App,13844,Motor
5979,21,Low,Mass,Catering manager,Thika,Medium,7582,Bills,App,14948,Medical
5980,49,High,Mass,Dramatherapist,Meru,High,207192,School Fees,Internet Banking,1664,Life
5981,40,Low,Affluent,Furniture designer,Nyeri,Low,138104,Bills,Internet Banking,6094,Motor
5982,72,High,Mass,Dancer,Thika,High,281831,Bills,App,2586,Motor
5983,23,Low,Mass,Ecologist,Machakos,Medium,43336,Travel,App,3408,Travel
5984,41,Medium,Mass,Financial risk analyst,Mombasa,High,230142,School Fees,Internet Banking,8213,Medical
5985,37,High,Mass,"Research officer, trade union",Nairobi,High,84691,Bills,Branch,4670,Travel
5986,54,Low,SME,"Scientist, forensic",Nairobi,High,234306,Travel,Internet Banking,5368,Medical
5987,37,Medium,SME,Interior and spatial designer,Naivasha,High,352,Travel,App,2397,Life
5988,29,High,Mass,Technical sales engineer,Machakos,Medium,90925,Bills,USSD,5821,Education
5989,50,High,Affluent,Video editor,Machakos,High,14514,Groceries,USSD,1451,Gadget
5990,45,Low,Affluent,Sports therapist,Kisumu,High,10813,Groceries,Internet Banking,14610,Medical
5991,25,Medium,SME,Make,Eldoret,High,289541,Bills,USSD,8677,Travel
5992,18,Low,Affluent,Location manager,Naivasha,Low,128535,Electronics,App,13594,Motor
5993,54,High,Affluent,Art gallery manager,Meru,High,279952,School Fees,Branch,3221,Education
5994,39,Low,SME,"Teacher, special educational needs",Eldoret,Medium,212341,Bills,USSD,1599,Motor
5995,23,Low,Mass,Structural engineer,Nakuru,High,226658,School Fees,USSD,14015,Motor
5996,38,Medium,Mass,Photographer,Nakuru,Medium,1429,Electronics,App,10464,Medical
5997,49,Medium,SME,Barista,Thika,Low,273797,Groceries,USSD,14171,Gadget
5998,52,High,Mass,Public relations officer,Meru,Medium,66841,Travel,USSD,9633,Medical
5999,32,Medium,Mass,Archaeologist,Nairobi,High,219543,Bills,USSD,8635,Education
6000,22,Low,SME,Psychiatric nurse,Nairobi,Medium,33944,Groceries,App,6858,Education
6001,73,High,SME,Multimedia programmer,Nairobi,Low,216469,School Fees,Internet Banking,13249,Travel
6002,63,Medium,SME,Location manager,Nakuru,High,155473,Travel,USSD,12469,Motor
6003,67,Low,Affluent,Public relations account executive,Nakuru,Low,124432,School Fees,Internet Banking,9990,Travel
6004,65,Low,SME,"Engineer, civil (contracting)",Machakos,High,169888,Travel,USSD,1217,Life
6005,23,High,SME,Charity officer,Eldoret,Low,297049,School Fees,Branch,14685,Motor
6006,42,High,SME,"Designer, multimedia",Nyeri,High,65002,Travel,App,12945,Travel
6007,73,Medium,SME,Town planner,Nakuru,Low,81592,School Fees,USSD,9402,Gadget
6008,63,Medium,Mass,"Scientist, research (maths)",Machakos,Low,88912,Travel,Internet Banking,7905,Education
6009,73,Medium,SME,Accounting technician,Naivasha,Medium,183857,Bills,USSD,11400,Medical
6010,57,Medium,SME,Cabin crew,Thika,Medium,210006,Travel,USSD,11018,Education
6011,46,High,Affluent,"Embryologist, clinical",Mombasa,High,65261,Travel,Internet Banking,1480,Motor
6012,24,Low,Affluent,Occupational therapist,Eldoret,High,143376,Bills,Internet Banking,10644,Gadget
6013,57,Low,Mass,Copy,Mombasa,Low,151700,Bills,USSD,4703,Travel
6014,30,Medium,SME,Data scientist,Thika,Medium,35862,Bills,Internet Banking,2498,Life
6015,55,High,SME,"Journalist, magazine",Meru,High,93610,School Fees,Branch,2295,Education
6016,35,Medium,SME,Public relations account executive,Meru,Medium,107718,Travel,App,13416,Medical
6017,19,Medium,Affluent,"Journalist, broadcasting",Thika,High,276698,Groceries,Internet Banking,4932,Medical
6018,25,High,Mass,Community education officer,Nakuru,Medium,190795,Bills,USSD,6140,Medical
6019,28,Low,Affluent,English as a foreign language teacher,Nyeri,High,293631,School Fees,Branch,3102,Gadget
6020,50,Low,SME,"Nurse, learning disability",Meru,Medium,200737,School Fees,Internet Banking,13445,Motor
6021,71,Medium,Affluent,Child psychotherapist,Eldoret,Low,7922,Travel,Internet Banking,12931,Medical
6022,55,High,SME,Herpetologist,Machakos,High,240777,Bills,Branch,7496,Motor
6023,65,Low,SME,Lobbyist,Meru,Medium,136140,Travel,Internet Banking,9934,Gadget
6024,44,Low,SME,Regulatory affairs officer,Eldoret,Low,289684,Electronics,Internet Banking,820,Gadget
6025,37,High,Mass,Analytical chemist,Thika,High,62692,Bills,App,9636,Travel
6026,29,High,Affluent,"Psychotherapist, dance movement",Nakuru,Medium,176249,Groceries,Branch,2659,Motor
6027,60,Low,SME,Public house manager,Nairobi,High,238492,School Fees,App,3044,Medical
6028,48,Medium,SME,Forest/woodland manager,Nairobi,High,177036,School Fees,Branch,13084,Education
6029,44,Medium,Mass,TEFL teacher,Eldoret,Low,179208,Bills,App,10008,Education
6030,49,Low,Mass,Financial adviser,Kisumu,High,193461,Electronics,App,8314,Medical
6031,27,Medium,SME,Diagnostic radiographer,Naivasha,Medium,102700,Groceries,Internet Banking,4342,Education
6032,20,Medium,SME,Public relations officer,Nakuru,High,202311,School Fees,Internet Banking,4379,Medical
6033,62,High,SME,Warden/ranger,Nakuru,High,192185,Travel,App,3223,Gadget
6034,44,High,SME,Futures trader,Nakuru,Low,277490,Travel,USSD,5489,Medical
6035,52,High,Mass,Local government officer,Thika,Low,10429,Travel,App,1118,Motor
6036,48,Medium,Affluent,Academic librarian,Meru,Medium,182540,School Fees,USSD,11370,Travel
6037,32,High,Mass,Firefighter,Meru,Low,154758,Travel,App,4510,Gadget
6038,33,High,Mass,"Copywriter, advertising",Eldoret,Low,11802,School Fees,USSD,12768,Medical
6039,30,Low,Affluent,Armed forces training and education officer,Machakos,Medium,94852,Bills,Branch,9771,Life
6040,66,High,SME,Tourism officer,Nakuru,High,278925,Travel,App,5494,Medical
6041,52,Low,SME,Electrical engineer,Machakos,High,146633,Travel,Branch,13730,Life
6042,69,Medium,Affluent,"Surveyor, insurance",Nyeri,High,110262,School Fees,Internet Banking,2998,Education
6043,28,High,Mass,"Librarian, public",Meru,Medium,178246,School Fees,Branch,13574,Travel
6044,38,Low,SME,Diagnostic radiographer,Machakos,Medium,11864,School Fees,USSD,5609,Education
6045,68,Low,Affluent,Chief of Staff,Machakos,Medium,58205,Groceries,Branch,1761,Motor
6046,71,Low,Affluent,Marine scientist,Meru,Low,156642,Bills,USSD,1281,Gadget
6047,28,Medium,Affluent,Clinical molecular geneticist,Nyeri,Medium,135425,Travel,App,11933,Education
6048,47,High,SME,Industrial/product designer,Machakos,Low,134864,School Fees,USSD,10008,Medical
6049,65,Medium,Affluent,Sports therapist,Nakuru,High,200631,School Fees,USSD,6156,Gadget
6050,70,Low,Mass,Product manager,Eldoret,Low,253709,School Fees,App,6558,Travel
6051,52,Medium,Mass,"Surveyor, insurance",Nyeri,Low,14716,Travel,USSD,10263,Travel
6052,39,Medium,Affluent,Administrator,Thika,Low,51644,School Fees,USSD,11712,Education
6053,55,Low,Affluent,"Surveyor, commercial/residential",Eldoret,Medium,23151,Groceries,App,8967,Gadget
6054,48,High,Affluent,Equality and diversity officer,Meru,Medium,68268,Groceries,Internet Banking,11895,Medical
6055,31,High,Mass,Technical brewer,Mombasa,High,77719,School Fees,App,4037,Medical
6056,41,Medium,SME,"Teacher, secondary school",Thika,Low,93609,Bills,Branch,14999,Gadget
6057,67,High,Mass,Financial adviser,Nyeri,Low,216162,Groceries,USSD,2670,Motor
6058,66,Low,Affluent,Dietitian,Mombasa,Low,248016,Travel,App,2179,Gadget
6059,49,High,SME,Equities trader,Machakos,Low,268008,Electronics,Branch,7904,Education
6060,53,Medium,SME,Soil scientist,Machakos,Medium,54669,Electronics,Internet Banking,9476,Gadget
6061,49,Low,Affluent,"Nurse, adult",Eldoret,Low,124245,Groceries,App,12543,Life
6062,72,Low,Affluent,Press sub,Nyeri,Medium,295190,Bills,Internet Banking,4943,Motor
6063,32,Low,Mass,Mental health nurse,Machakos,High,7610,Groceries,App,13273,Medical
6064,60,Medium,Mass,Higher education careers adviser,Eldoret,High,29404,Travel,Internet Banking,7020,Travel
6065,52,Medium,Mass,Quantity surveyor,Nakuru,Medium,220178,Bills,App,5978,Motor
6066,20,High,Affluent,Sports therapist,Meru,Medium,75716,Travel,USSD,11761,Gadget
6067,33,Medium,SME,Firefighter,Machakos,Low,172761,School Fees,Branch,1516,Gadget
6068,22,Low,Mass,Clothing/textile technologist,Nakuru,Low,195082,School Fees,Internet Banking,6985,Life
6069,38,Medium,Affluent,"Engineer, manufacturing",Mombasa,Low,287196,School Fees,Internet Banking,6019,Medical
6070,27,Medium,SME,Furniture conservator/restorer,Mombasa,Low,183551,School Fees,USSD,14507,Motor
6071,36,High,Affluent,Camera operator,Mombasa,High,231975,School Fees,USSD,10966,Education
6072,42,Low,Affluent,Energy engineer,Nyeri,Low,68114,Bills,Internet Banking,8008,Education
6073,21,High,Affluent,"Engineer, technical sales",Machakos,Low,280531,Travel,Branch,8400,Travel
6074,46,High,Mass,Farm manager,Thika,Medium,211274,Bills,USSD,1599,Life
6075,36,High,Affluent,Herbalist,Nairobi,High,137561,Groceries,Internet Banking,6536,Gadget
6076,60,Low,Affluent,Software engineer,Nyeri,Medium,6677,Bills,Branch,14267,Education
6077,19,High,Affluent,Chemical engineer,Nakuru,Low,15252,School Fees,USSD,2377,Gadget
6078,27,Low,Mass,Armed forces training and education officer,Kisumu,High,109103,School Fees,Internet Banking,2392,Gadget
6079,60,High,Affluent,Patent attorney,Nyeri,Low,97670,Electronics,USSD,10215,Motor
6080,42,High,Affluent,Film/video editor,Naivasha,Low,57523,Bills,App,2544,Education
6081,37,Low,Mass,Sales promotion account executive,Nyeri,High,169643,Travel,App,7524,Education
6082,65,Medium,Affluent,Geographical information systems officer,Eldoret,Medium,225455,Electronics,Branch,11038,Life
6083,36,High,SME,Leisure centre manager,Nairobi,Medium,284989,Bills,Branch,12115,Travel
6084,40,Medium,Affluent,Haematologist,Thika,Low,104012,Travel,App,11855,Education
6085,41,High,Affluent,"Civil engineer, consulting",Nakuru,Medium,11692,Electronics,USSD,3685,Life
6086,28,Medium,Mass,"Horticulturist, amenity",Nyeri,High,171744,Electronics,Internet Banking,4366,Life
6087,63,Medium,Mass,Industrial buyer,Thika,Medium,48285,Electronics,App,8967,Education
6088,51,Medium,Mass,Medical physicist,Naivasha,High,20267,Bills,Branch,906,Motor
6089,72,Medium,Mass,Astronomer,Meru,High,11621,Electronics,App,8700,Motor
6090,45,Medium,SME,Public librarian,Nairobi,High,291093,School Fees,Branch,4662,Medical
6091,22,Low,Affluent,Psychiatric nurse,Thika,Low,263138,Bills,USSD,12939,Education
6092,22,Medium,Affluent,"Pilot, airline",Machakos,High,139474,Electronics,Internet Banking,2330,Motor
6093,68,Low,SME,Podiatrist,Nakuru,High,107736,Groceries,USSD,10324,Travel
6094,38,High,Mass,Management consultant,Nyeri,Medium,117555,Travel,Branch,2239,Medical
6095,29,Low,Affluent,"Engineer, land",Meru,Low,43396,Travel,App,13941,Motor
6096,67,Medium,SME,"Engineer, technical sales",Nakuru,Medium,147497,Electronics,App,7140,Medical
6097,21,Low,Affluent,"Scientist, clinical (histocompatibility and immunogenetics)",Nakuru,High,112962,Groceries,Internet Banking,12425,Gadget
6098,71,Medium,SME,"Therapist, music",Meru,Low,242291,Travel,Internet Banking,11994,Motor
6099,66,Low,SME,"Conservator, furniture",Nakuru,Medium,200824,Groceries,Internet Banking,11076,Education
6100,59,High,Affluent,Homeopath,Meru,Medium,17438,School Fees,Internet Banking,7083,Education
6101,37,Medium,Mass,"Teacher, secondary school",Nairobi,Low,127979,Bills,App,13115,Motor
6102,55,Medium,Mass,Games developer,Machakos,Low,158781,Groceries,USSD,4068,Motor
6103,42,Low,SME,Quantity surveyor,Mombasa,High,56824,Electronics,USSD,12496,Gadget
6104,31,Low,Mass,"Education officer, community",Machakos,Medium,67381,Electronics,Internet Banking,7185,Medical
6105,28,Low,Affluent,Illustrator,Eldoret,Medium,181183,Electronics,Internet Banking,13025,Medical
6106,49,Low,SME,"Chemist, analytical",Nairobi,Medium,13285,Groceries,Branch,5712,Life
6107,28,Low,Affluent,Furniture designer,Nairobi,Low,189817,Travel,USSD,5114,Life
6108,35,Medium,Affluent,Medical secretary,Thika,High,101751,Bills,Branch,1975,Gadget
6109,44,High,Mass,Biomedical engineer,Nairobi,High,279345,Groceries,USSD,9328,Gadget
6110,72,Low,Affluent,Manufacturing systems engineer,Mombasa,Medium,158726,Travel,Branch,3335,Motor
6111,71,Medium,SME,Publishing copy,Kisumu,Medium,244354,School Fees,Branch,6966,Travel
6112,35,High,SME,"Investment banker, corporate",Mombasa,High,203302,School Fees,USSD,1228,Gadget
6113,73,High,Affluent,"Psychologist, educational",Meru,Low,176189,Groceries,Internet Banking,10353,Travel
6114,40,Low,Affluent,Town planner,Nyeri,High,62843,Bills,USSD,645,Motor
6115,28,Medium,SME,Adult guidance worker,Thika,Low,16328,Bills,App,1123,Life
6116,38,Medium,Mass,"Engineer, aeronautical",Meru,Low,43314,Travel,USSD,8168,Travel
6117,61,Medium,Mass,Primary school teacher,Eldoret,Low,98648,Groceries,Branch,10411,Life
6118,22,Medium,Mass,"Scientist, marine",Nakuru,Medium,273999,Bills,Branch,8539,Medical
6119,40,Medium,Affluent,Risk analyst,Mombasa,High,117207,Electronics,Branch,10933,Medical
6120,58,High,Affluent,"Engineer, drilling",Nakuru,Low,110534,Electronics,Internet Banking,1544,Education
6121,42,High,SME,Nature conservation officer,Machakos,High,234587,Groceries,USSD,3889,Travel
6122,58,High,SME,"Psychologist, occupational",Mombasa,Low,32393,Electronics,Internet Banking,3038,Education
6123,71,Medium,SME,Electrical engineer,Machakos,Medium,9282,School Fees,Branch,6622,Motor
6124,27,High,SME,Financial manager,Mombasa,High,39016,Groceries,USSD,12463,Education
6125,39,High,Mass,Curator,Nairobi,Low,78693,Bills,Internet Banking,3868,Motor
6126,36,Low,Affluent,Forensic psychologist,Nakuru,Low,31805,Electronics,USSD,6268,Life
6127,18,High,Affluent,Administrator,Naivasha,Low,35976,School Fees,Branch,2527,Education
6128,24,Low,Mass,Horticultural therapist,Mombasa,Low,161707,Travel,USSD,9718,Life
6129,21,Medium,SME,Stage manager,Kisumu,Low,298590,Groceries,Internet Banking,9066,Education
6130,18,Medium,SME,Firefighter,Thika,Medium,268486,Bills,Branch,6921,Travel
6131,32,Medium,Affluent,Dietitian,Mombasa,High,235771,Groceries,Internet Banking,5822,Gadget
6132,57,Medium,SME,Lobbyist,Meru,Medium,164987,Groceries,App,3390,Life
6133,29,High,Affluent,Electronics engineer,Thika,Medium,170434,Groceries,USSD,12114,Medical
6134,39,Low,Mass,"Conservation officer, historic buildings",Thika,High,267623,School Fees,App,13176,Travel
6135,39,Medium,Affluent,"Conservator, museum/gallery",Machakos,Medium,96125,Groceries,Branch,4005,Life
6136,67,Medium,Mass,Armed forces training and education officer,Nairobi,Low,246999,Electronics,USSD,638,Education
6137,64,Low,SME,Chief Strategy Officer,Nyeri,High,118910,Travel,USSD,14077,Gadget
6138,34,Low,Affluent,Economist,Kisumu,High,135913,Groceries,App,2237,Education
6139,46,Low,SME,"Scientist, research (medical)",Mombasa,Medium,132734,School Fees,USSD,5709,Education
6140,63,Low,SME,Rural practice surveyor,Nairobi,High,199142,Travel,Internet Banking,11580,Gadget
6141,31,Low,SME,Product manager,Thika,High,147683,Electronics,USSD,5955,Travel
6142,67,High,Affluent,Government social research officer,Nakuru,Medium,71724,Bills,Branch,13593,Gadget
6143,37,Low,SME,Further education lecturer,Thika,High,20915,Travel,Internet Banking,13680,Life
6144,67,High,Affluent,Hospital pharmacist,Machakos,Low,49229,Groceries,Branch,9380,Medical
6145,65,Low,SME,Marketing executive,Naivasha,Medium,58132,Bills,App,10644,Medical
6146,50,Low,Mass,Higher education lecturer,Kisumu,Low,251205,School Fees,USSD,5900,Travel
6147,72,Medium,Affluent,Photographer,Kisumu,Medium,47996,Electronics,USSD,9710,Life
6148,60,Medium,Mass,Clinical psychologist,Thika,High,274302,Bills,Branch,13304,Medical
6149,32,Medium,Mass,Insurance account manager,Nairobi,Low,41790,Bills,Branch,5400,Medical
6150,29,Medium,Affluent,Licensed conveyancer,Kisumu,Low,41593,Groceries,App,3162,Education
6151,57,Medium,Affluent,Ecologist,Machakos,Medium,78501,Travel,Branch,4945,Gadget
6152,71,Medium,Affluent,"Engineer, civil (consulting)",Kisumu,Medium,65939,Groceries,USSD,4642,Travel
6153,37,Low,SME,Music tutor,Nairobi,Low,39961,School Fees,Internet Banking,8930,Medical
6154,47,Low,SME,Television camera operator,Nyeri,Low,86637,Travel,Internet Banking,7772,Motor
6155,55,Medium,Mass,Theatre manager,Meru,Low,228207,Bills,App,4670,Motor
6156,20,Medium,Affluent,Learning disability nurse,Mombasa,High,86900,Bills,USSD,1597,Education
6157,45,Medium,Mass,Senior tax professional/tax inspector,Naivasha,Low,184806,Groceries,Branch,6438,Medical
6158,73,Low,SME,Quantity surveyor,Machakos,High,254392,Travel,USSD,12162,Travel
6159,43,Medium,Mass,Metallurgist,Kisumu,Medium,21331,Groceries,Branch,5907,Motor
6160,47,Medium,Mass,Contractor,Naivasha,Medium,97022,Travel,Internet Banking,11657,Life
6161,30,Low,Affluent,Actuary,Nyeri,Low,7794,Groceries,Branch,12132,Travel
6162,30,Low,Affluent,Leisure centre manager,Nakuru,Low,83784,Groceries,Branch,11394,Education
6163,19,High,Mass,"Conservator, museum/gallery",Mombasa,Low,4902,Travel,Branch,13296,Education
6164,54,Medium,SME,"Engineer, control and instrumentation",Nakuru,Low,115234,Bills,App,1213,Medical
6165,66,Low,Mass,Agricultural engineer,Machakos,Medium,179141,Groceries,Internet Banking,10125,Gadget
6166,55,High,SME,Writer,Mombasa,High,244664,School Fees,Branch,1191,Gadget
6167,19,Low,Mass,"Conservation officer, nature",Thika,Medium,150204,Electronics,App,850,Life
6168,53,High,Mass,Architect,Nyeri,Low,31601,Bills,Branch,14096,Motor
6169,71,High,Affluent,"Nurse, children's",Kisumu,Medium,192864,Bills,App,2726,Motor
6170,43,Medium,Mass,Patent attorney,Kisumu,Medium,221749,Electronics,Internet Banking,9336,Travel
6171,28,Medium,SME,Chief Strategy Officer,Thika,Low,230304,Electronics,App,9581,Motor
6172,25,High,Mass,Bookseller,Kisumu,Low,112475,Bills,USSD,7613,Education
6173,61,Medium,Mass,Radio broadcast assistant,Mombasa,High,295910,Travel,Internet Banking,13381,Travel
6174,57,Low,SME,Herpetologist,Mombasa,Low,114320,Electronics,Branch,6342,Medical
6175,60,Low,Mass,"Engineer, civil (contracting)",Kisumu,Medium,62069,Bills,App,8621,Medical
6176,39,High,Mass,Illustrator,Mombasa,High,9795,School Fees,Branch,603,Education
6177,37,High,Mass,"Therapist, horticultural",Thika,High,269199,Electronics,App,9872,Travel
6178,25,Low,Mass,"Sound technician, broadcasting/film/video",Nakuru,Low,188864,Groceries,USSD,6767,Motor
6179,46,Low,SME,Animal technologist,Nairobi,Low,275914,Bills,USSD,12292,Motor
6180,57,High,SME,Corporate treasurer,Kisumu,High,149896,Electronics,Branch,4487,Life
6181,43,Low,SME,Fitness centre manager,Nyeri,Low,67782,School Fees,Internet Banking,5438,Gadget
6182,47,Low,SME,"Designer, graphic",Kisumu,Low,72062,Groceries,App,1700,Gadget
6183,34,High,Mass,Technical author,Nakuru,Low,199195,School Fees,Internet Banking,13479,Travel
6184,37,Medium,SME,"Therapist, nutritional",Thika,High,178409,School Fees,Internet Banking,12019,Life
6185,69,Low,Mass,Chief Strategy Officer,Nairobi,Low,88618,Electronics,Branch,14548,Education
6186,72,Medium,Affluent,Biomedical engineer,Mombasa,Low,110897,Travel,Branch,7633,Travel
6187,33,Medium,Mass,Medical technical officer,Nyeri,Low,35872,Electronics,USSD,4588,Gadget
6188,63,Low,Mass,"Engineer, agricultural",Kisumu,High,151294,Groceries,Internet Banking,9856,Gadget
6189,60,Medium,SME,"Scientist, clinical (histocompatibility and immunogenetics)",Eldoret,Medium,39757,Travel,Internet Banking,3330,Gadget
6190,24,High,SME,"Lighting technician, broadcasting/film/video",Naivasha,High,163937,Groceries,USSD,12476,Travel
6191,33,Low,SME,Further education lecturer,Nairobi,High,82657,Bills,App,2511,Travel
6192,62,Low,Affluent,Tax adviser,Mombasa,Low,179594,Groceries,App,10501,Motor
6193,64,Medium,Mass,"Designer, furniture",Nakuru,High,206342,Groceries,USSD,8595,Travel
6194,73,Low,Affluent,"Production assistant, television",Nyeri,Low,73037,Groceries,Branch,12168,Travel
6195,65,Low,Mass,Tree surgeon,Nairobi,Low,222266,Groceries,Internet Banking,14950,Gadget
6196,44,Medium,Mass,Ecologist,Nairobi,Medium,142580,Electronics,App,5613,Education
6197,70,Medium,Affluent,Environmental health practitioner,Meru,Low,121708,Groceries,Internet Banking,10349,Motor
6198,40,Low,Affluent,Broadcast journalist,Thika,High,296172,Travel,Branch,13747,Life
6199,41,Low,Mass,Retail banker,Mombasa,Low,108166,Electronics,App,12629,Education
6200,26,High,Affluent,"Psychologist, educational",Nyeri,High,80748,School Fees,USSD,14288,Motor
6201,52,High,SME,"Horticulturist, commercial",Naivasha,High,57967,Electronics,Internet Banking,9655,Life
6202,68,Low,Mass,Retail merchandiser,Nyeri,High,23139,Travel,Branch,4630,Travel
6203,37,Low,SME,"Copywriter, advertising",Thika,Low,98623,Electronics,App,7620,Gadget
6204,54,High,Affluent,Information systems manager,Thika,Medium,246852,Bills,USSD,1072,Gadget
6205,59,Medium,SME,Sales executive,Machakos,Medium,220997,Bills,Branch,1344,Life
6206,34,Low,Affluent,Dealer,Nyeri,High,285689,School Fees,App,2304,Education
6207,64,High,SME,Barrister's clerk,Kisumu,Low,246088,Groceries,Internet Banking,2846,Travel
6208,48,High,Affluent,Contracting civil engineer,Nyeri,Low,96513,Electronics,App,13151,Education
6209,72,Low,Mass,Paediatric nurse,Mombasa,High,159362,Travel,USSD,2276,Gadget
6210,74,Low,Mass,Musician,Meru,Medium,82355,School Fees,USSD,6088,Life
6211,25,High,Mass,Public librarian,Eldoret,High,112804,Electronics,App,11186,Education
6212,32,Low,Mass,"Development worker, international aid",Thika,Low,192172,School Fees,App,12411,Education
6213,48,Medium,Affluent,"Accountant, chartered management",Naivasha,Low,71460,Electronics,Internet Banking,6715,Life
6214,70,Low,SME,Race relations officer,Mombasa,Low,295738,Travel,USSD,11973,Education
6215,47,High,Mass,Marine scientist,Thika,High,216885,Bills,USSD,7811,Motor
6216,63,High,Affluent,Television production assistant,Nairobi,Low,147821,Electronics,Branch,808,Education
6217,37,Low,Affluent,Travel agency manager,Meru,Medium,16594,Groceries,Internet Banking,557,Education
6218,56,High,Mass,Data scientist,Thika,Low,84634,Bills,App,12933,Medical
6219,70,Medium,Mass,Claims inspector/assessor,Naivasha,High,109223,Groceries,App,12938,Gadget
6220,72,Low,Affluent,Restaurant manager,Eldoret,High,233412,Travel,App,2244,Medical
6221,29,Low,SME,Banker,Mombasa,High,199026,School Fees,Branch,12550,Travel
6222,66,High,Affluent,"Scientist, research (physical sciences)",Nakuru,Medium,265376,Bills,USSD,1745,Gadget
6223,34,Medium,Mass,"Education officer, museum",Eldoret,Medium,169194,Travel,Internet Banking,2786,Travel
6224,59,Low,Mass,Optometrist,Nyeri,High,43585,Bills,App,11721,Life
6225,47,High,Mass,Broadcast journalist,Mombasa,Low,264955,Groceries,USSD,9250,Travel
6226,46,Low,SME,Veterinary surgeon,Meru,High,213111,Electronics,Branch,11305,Gadget
6227,36,Medium,SME,Medical illustrator,Mombasa,Medium,217192,Bills,Internet Banking,7743,Travel
6228,63,High,SME,Community pharmacist,Mombasa,High,30307,School Fees,Internet Banking,9887,Motor
6229,28,Low,Affluent,Adult nurse,Mombasa,Medium,247525,Groceries,Branch,2942,Travel
6230,51,High,Affluent,Operations geologist,Mombasa,High,217949,School Fees,Branch,10836,Life
6231,67,High,SME,"Therapist, nutritional",Eldoret,High,193837,Electronics,App,9700,Medical
6232,24,Medium,SME,Quarry manager,Naivasha,Medium,230576,Electronics,App,8355,Motor
6233,61,Medium,Mass,Film/video editor,Nairobi,Low,50278,Electronics,USSD,13546,Travel
6234,51,Low,Mass,Chief Executive Officer,Meru,Medium,792,School Fees,Branch,7819,Travel
6235,37,High,Affluent,Retail banker,Thika,Low,290801,School Fees,Internet Banking,10691,Gadget
6236,67,High,SME,Armed forces operational officer,Nairobi,High,123810,Bills,Internet Banking,7918,Medical
6237,55,High,SME,Insurance risk surveyor,Nairobi,Medium,100889,Electronics,USSD,623,Medical
6238,41,Low,Affluent,"Solicitor, Scotland",Meru,High,183467,Groceries,Branch,8913,Education
6239,27,Medium,SME,"Surveyor, mining",Meru,High,227349,Electronics,App,13785,Motor
6240,49,Medium,Mass,"Nurse, learning disability",Nairobi,Medium,72763,Travel,Internet Banking,13016,Motor
6241,69,High,SME,TEFL teacher,Nairobi,High,98821,School Fees,USSD,8488,Motor
6242,32,Low,Affluent,Television floor manager,Eldoret,High,96399,Electronics,App,954,Education
6243,54,High,Affluent,"Surveyor, quantity",Eldoret,Low,202280,School Fees,USSD,7974,Education
6244,37,Medium,SME,Tax inspector,Naivasha,Low,1861,Bills,Internet Banking,7301,Education
6245,20,High,Affluent,"Psychologist, clinical",Nakuru,High,121293,Groceries,App,10917,Life
6246,54,High,Mass,Medical sales representative,Nyeri,Low,62149,Bills,USSD,7270,Education
6247,74,High,Mass,Charity officer,Nairobi,Low,105264,Travel,App,11934,Motor
6248,57,Medium,Mass,"Conservation officer, historic buildings",Thika,High,237672,School Fees,Branch,14466,Motor
6249,25,Low,SME,Environmental manager,Nyeri,Medium,119099,Travel,Branch,9745,Medical
6250,57,High,Affluent,Physiotherapist,Kisumu,Medium,2954,School Fees,Branch,1157,Medical
6251,61,Medium,Mass,"Designer, furniture",Naivasha,High,145875,School Fees,App,6701,Gadget
6252,73,High,Affluent,"Development worker, international aid",Nairobi,Medium,106136,Travel,App,6914,Medical
6253,40,Low,Affluent,"Engineer, electrical",Nakuru,High,89383,Travel,USSD,7744,Education
6254,57,High,Affluent,Volunteer coordinator,Nyeri,Low,123399,Bills,Branch,9235,Medical
